7,5,reactive,1766,312,138.54298971799332,0.3923,[472, 130, 490, 257, 417]
8,5,reactive,1776,448,178.36860710338019,0.5022,[530, 71, 483, 221, 471]
9,5,reactive,2001,368,144.36536980869062,0.3607,[564, 170, 491, 299, 477]
10,5,reactive,2179,360,128.24570168235658,0.2943,[615, 252, 488, 333, 491]
11,5,reactive,2187,564,156.10458032998264,0.3569,[648, 200, 494, 329, 516]
12,5,reactive,2329,598,156.30150351164252,0.3356,[694, 235, 492, 365, 543]
13,5,reactive,2184,842,191.79509899890562,0.4391,[704, 170, 510, 271, 529]
14,5,reactive,2191,993,188.5729567037649,0.4303,[704, 201, 523, 245, 518]
15,5,reactive,2214,1179,219.6273207048704,0.4960,[761, 113, 540, 305, 495]
16,5,reactive,2181,1330,209.76501138178406,0.4809,[717, 131, 578, 275, 480]
17,5,reactive,2187,1677,239.40726806009877,0.5473,[780, 97, 594, 268, 448]
18,5,reactive,2117,1915,230.80606577817665,0.5451,[767, 99, 562, 269, 420]
19,5,reactive,2121,2027,257.74359351883027,0.6076,[816, 55, 573, 286, 391]
20,5,reactive,2032,2560,220.48092888048166,0.5425,[673, 74, 607, 261, 417]
21,5,reactive,2011,2706,225.83303567016054,0.5615,[661, 36, 591, 275, 448]
22,5,reactive,1756,3257,185.4587824827932,0.5281,[477, 50, 592, 267, 370]
23,5,reactive,1703,3389,163.74199217060965,0.4807,[461, 42, 498, 299, 403]
24,5,reactive,1728,3672,173.05906506161415,0.5007,[474, 29, 521, 319, 385]
25,5,reactive,1744,3850,170.36243717439592,0.4884,[483, 49, 523, 286, 403]
26,5,reactive,1671,4145,180.04710494756642,0.5387,[435, 47, 589, 267, 333]
27,5,reactive,1657,4471,182.84922750725528,0.5517,[471, 24, 501, 220, 441]
28,5,reactive,1618,4624,169.6957277010827,0.5244,[449, 27, 494, 249, 399]
29,5,reactive,1740,4833,168.531302730383,0.4843,[467, 30, 500, 336, 407]
30,5,reactive,1635,4995,173.27550317341456,0.5299,[461, 26, 511, 257, 380]
1,5,predictive,474,0,4.915282290977803,0.0518,[97, 97, 98, 97, 85]
2,5,predictive,900,0,17.28583234906552,0.0960,[192, 193, 196, 166, 153]
3,5,predictive,1283,0,25.358233376952743,0.0988,[282, 280, 267, 236, 218]
4,5,predictive,1641,2,32.07117085483472,0.0977,[360, 365, 331, 303, 282]
5,5,predictive,1932,3,36.510820313983636,0.0945,[443, 406, 387, 356, 340]
6,5,predictive,2166,3,47.334553974871255,0.1093,[516, 433, 441, 398, 378]
7,5,predictive,2355,10,57.1419285638838,0.1213,[573, 437, 492, 440, 413]
8,5,predictive,2474,31,81.46999447649422,0.1647,[637, 414, 533, 442, 448]
9,5,predictive,2582,80,102.92055188347953,0.1993,[681, 387, 580, 457, 477]
10,5,predictive,2657,130,122.84722219081715,0.2312,[731, 380, 604, 463, 479]
11,5,predictive,2729,198,144.76104448365936,0.2652,[774, 354, 635, 489, 477]
12,5,predictive,2649,306,159.6989668094318,0.3014,[768, 330, 657, 425, 469]
13,5,predictive,2674,412,166.38317222603973,0.3111,[774, 301, 665, 453, 481]
14,5,predictive,2682,480,164.22374980495363,0.3062,[770, 319, 679, 451, 463]
15,5,predictive,2624,631,180.2813356950741,0.3435,[756, 296, 713, 390, 469]
16,5,predictive,2564,827,179.79810900006706,0.3506,[737, 297, 715, 378, 437]
17,5,predictive,2580,945,166.14210784746894,0.3220,[707, 301, 714, 407, 451]
18,5,predictive,2461,1227,203.80225710231966,0.4141,[719, 228, 732, 326, 456]
19,5,predictive,2476,1376,218.58215846678794,0.4414,[744, 226, 757, 316, 433]
20,5,predictive,2329,1793,212.95201337390546,0.4572,[685, 200, 729, 270, 445]
21,5,predictive,2323,2103,217.82249654248295,0.4688,[693, 193, 729, 262, 446]
22,5,predictive,2279,2356,197.566596366896,0.4335,[649, 178, 697, 306, 449]
23,5,predictive,2267,2585,209.6831895980219,0.4625,[664, 189, 720, 270, 424]
24,5,predictive,2236,2885,218.51718467891718,0.4886,[630, 162, 754, 278, 412]
25,5,predictive,2200,3204,211.5844984870111,0.4809,[615, 142, 731, 303, 409]
26,5,predictive,2239,3430,198.05292222029948,0.4423,[625, 179, 717, 313, 405]
27,5,predictive,2119,3785,210.2297790513989,0.4961,[605, 142, 711, 264, 397]
28,5,predictive,2090,4079,208.64515331059096,0.4992,[565, 163, 739, 260, 363]
29,5,predictive,2063,4186,217.87390848837316,0.5281,[562, 118, 731, 249, 403]
30,5,predictive,2008,4458,225.6684293382661,0.5619,[519, 133, 761, 203, 392]
1,10,shortest,975,0,0.0,0.0000,[195, 195, 195, 195, 195]
2,10,shortest,1856,0,21.830254235807697,0.0588,[390, 343, 389, 346, 388]
3,10,shortest,2214,22,139.76036634182094,0.3156,[582, 281, 583, 271, 497]
4,10,shortest,2343,177,275.16511406789925,0.5872,[752, 130, 777, 174, 510]
5,10,shortest,2657,282,360.76895653589713,0.6789,[936, 176, 971, 132, 442]
6,10,shortest,2693,399,369.04937339060746,0.6852,[943, 153, 971, 113, 513]
7,10,shortest,2709,552,383.8220420976367,0.7084,[940, 112, 971, 88, 598]
8,10,shortest,2770,685,391.1685058897252,0.7061,[952, 115, 971, 75, 657]
9,10,shortest,2694,915,395.7400156668516,0.7345,[954, 86, 971, 76, 607]
10,10,shortest,2699,1072,375.1961620272787,0.6951,[953, 149, 971, 99, 527]
11,10,shortest,2756,1276,375.7320321718658,0.6817,[951, 160, 971, 87, 587]
12,10,shortest,2764,1534,396.0552486711924,0.7165,[954, 106, 971, 67, 666]
13,10,shortest,2679,1750,388.6167263512985,0.7253,[945, 119, 971, 64, 580]
14,10,shortest,2740,2028,404.304835489263,0.7378,[954, 85, 971, 55, 675]
15,10,shortest,2680,2284,409.81312814501194,0.7646,[934, 64, 971, 36, 675]
16,10,shortest,2759,2459,405.76761822501317,0.7354,[933, 87, 971, 45, 723]
17,10,shortest,2715,2696,420.4878119517854,0.7744,[928, 59, 971, 15, 742]
18,10,shortest,2631,2921,421.0070783252937,0.8001,[936, 33, 971, 20, 671]
19,10,shortest,2716,3068,395.3557385444152,0.7278,[951, 110, 971, 56, 628]
20,10,shortest,2605,3315,407.83575125287877,0.7828,[956, 66, 971, 41, 571]
21,10,shortest,2797,3484,418.3704578480656,0.7479,[955, 92, 971, 20, 759]
22,10,shortest,2687,3769,405.0790540129173,0.7538,[949, 96, 971, 30, 641]
23,10,shortest,2749,3963,412.3898155871456,0.7501,[950, 84, 971, 31, 713]
24,10,shortest,2596,4245,416.3875118204195,0.8020,[939, 37, 971, 26, 623]
25,10,shortest,2755,4469,429.6156421733268,0.7797,[941, 49, 971, 13, 781]
26,10,shortest,2643,4751,424.16298754134596,0.8024,[937, 29, 971, 17, 689]
27,10,shortest,2705,4939,428.30970103419327,0.7917,[938, 35, 971, 15, 746]
28,10,shortest,2745,5215,427.79060298234697,0.7792,[932, 42, 971, 20, 780]
29,10,shortest,2744,5521,427.87867439263664,0.7797,[925, 37, 971, 23, 788]
30,10,shortest,2778,5751,436.10393256653856,0.7849,[918, 38, 971, 10, 841]
1,10,reactive,975,0,0.0,0.0000,[195, 195, 195, 195, 195]
2,10,reactive,1856,0,21.830254235807697,0.0588,[390, 343, 389, 346, 388]
3,10,reactive,2255,2,136.77865330525813,0.3033,[582, 283, 583, 289, 518]
4,10,reactive,2755,42,214.65134520892246,0.3896,[746, 264, 777, 326, 642]
5,10,reactive,3055,85,260.84554816979335,0.4269,[812, 266, 971, 385, 621]
6,10,reactive,3164,202,261.5388307689701,0.4133,[823, 250, 971, 429, 691]
7,10,reactive,3272,279,256.059836756958,0.3913,[840, 256, 971, 482, 723]
